Unnamed: 0,categories,text
997,World,"
			Ààrẹ Buhari gbóríyìn fún àjọ UNDP		. 
    
				Aarẹ Muhammadu  Buhari ti gboriyin fun isẹ takun-takun ti  ẹ̀ka ajọ agbaye to n mojuto eto idagbasoke  n se lorilẹ ede Naijiria papaap julọ lati pese awujọ to se e gbe fun awon to wa ni ẹkun ila oorun Ariwa orilẹ ede Naijiria.

Aarẹ sọrọ…			"
7,Africa,"
			Mínísítà Ivory tẹ́lẹ̀ pè fún ìpin ọjọ́ orí fún ipò ààrẹ		. 
    
				Méjì nínú àwọn olórí òṣèlú orílẹ̀-èdè Ivory tí ń lọ sí ọgọ́rin ọdún,tí ìkan sì ti lé ní àádọ́rin ọdún, Jean-Louis Billon orílè-èdè Ivory Coast, tó jẹ́ Mínísítà ètò ìṣòwò tẹ́lẹ̀ kọ̀yìn sí.

Billion…			"
139,Nigeria,"
			Ààrẹ Buhari Ṣé Ìlérí Látí Dúró Lórí Òtítọ Rẹ̀		. 
    
				Ààrẹ Muhammadu Buhari tí kéde pé òun kò ní dukia kánkan ní orílẹ̀-èdè míràn lẹyìn Nàìjíríà, èyí tí yóò jẹ́ kí ó ṣòro fún ẹnikẹ́ni látí dójú sọ òún fún ìwà ajẹbanu tàbí kó owó ìlú pàmọ̀ ní àkókò òún gẹ́gẹ́ bí Olórí Orílẹ̀-èdè.

 Nígbà tí…			"
9,Africa,"
			Ọ̀rọ̀ Àkọ́sọ Ààrẹ Orílẹ̀- èdè Angola Lẹ́yìn Ìyànsípò Rẹ̀		. 
    
				Ààrẹ orílẹ̀ èdè Angola Joao Leurenco ti fi ọ̀rọ̀ àkọ́sọ rẹ̀ léde lẹ́yìn ìyànsípò rẹ̀ níwájú ilé ìgbìmọ̀ asòfin orílẹ̀ èdè náà, nígbà tí ó fi àrídájú ìfarajì rẹ̀ hàn fún ìdàgbàsókè ará ìlú.…			"
612,Nigeria,"
			Afẹ́nifẹ́re Lùlù Àtìlẹyìn Fún Olùdíje Sí Ipò Ààrẹ Lábẹ́ Àsìá Ẹgbẹ́ Òsèlú APC		. 
    
				Ẹgbẹ́ ẹ̀yà Yorùbá, Afẹ́nifẹ́re ti jẹ́wọ́ àtìlẹyìn rẹ̀ fún olùdíjẹ sí ipò ààrẹ lábẹ́ àsìá ẹgbẹ́  All progressive Congress (APC), Asiwaju Bọla Tinubu.

 

Tinubu ẹni tí ó se àbẹ̀wò sí adarí àpapọ̀ ẹgbẹ́ náà,…			"
981,World,"
			Àgbò tó fẹ̀yìn rìn, agbára ló lọ mú wá,Chelsea gbẹ̀san ìyà F.A CUP padà lára Leicester		. 
    
				Ṣe àgbò to fẹyin ni , agbara ló lọ mú wá, eyi lo difa fun ikọ agbabọọlu Chelsea ti wọn padanu ife ẹyẹ F.A , nigba ti ikọ agbabọọlu Leicester City fẹyin wọn janlẹ. Amọsa, ikọ agbabọọlu  Chelsea naa pada lọ tun ara mu ,ti wọn si  fi…			"
124,Nigeria,"
			Àjọ INEC Bẹ̀rẹ̀ Àyẹ̀wò Àwọn Òṣìṣẹ́ Rẹ̀ Ní Ìpínlẹ̀ Niger		. 
    
				 

Àjọ Independent National Electoral Commission (INEC), ní Ìpínlẹ̀ Niger ti ṣetán láti bẹ̀rẹ̀ àyẹ̀wò àti se ìdánilẹ́kọ̀ọ́ fún àwọn ènìyàn látàrí ìbò gbogbo-gbòò ọdún 2023.

Bí adarí àti olùkọ́ni ní ẹ̀kọ́ nípa ètò ìdìbò, Ògbẹ́ni…			"
313,Health,"
			WHD: WHO ńpè fún ìdáábòbò tó péye fún Ìlera ọmọnìyàn		. 
    
				Àjo Àgbáyé (WHO) ti pè fún ìgbésè tó nípa láti ọ̀dọ àwọn olùdarí àti gbogbo enìyàn fún ìtọ́jú àti ìdáábòbò ìlera àti díndín aáwọ̀ ojú-ọjọ́ kù gẹ́gẹ́ bí apákan  ìpolongo “Ayé wa, ìlera wa” tí ń…			"
125,Africa,"
			Àwọn afẹ̀hónúhàn orílẹ̀-èdè Tùnísíà Kọ ìjọba Ààrẹ Saied		. 
    
				Ẹgbẹẹgbẹ̀rún àwọn ọmọ orílẹ̀-èdè Tùnísíà ṣe àpèjọ ní olú ìlú Túnísìì, láti fi òpin sí ohun tí wọ́n ṣe àpèjúwe rẹ gẹ́gẹ́ bí fífipá gba agbára lọ́wọ́  Ààrẹ wọn, Kais Saied.

Ẹgbẹ kan ti a npè ni “Awọn ara ilu…			"
77,Africa,"
			Uganda: Àjọ WHO Ń Retí Abẹ́rẹ́ Èbólà Fún Ìdánwò		. 
    
				 

Abẹ́rẹ́ Ebola yóò dé sí Uganda laipẹ.

Olórí àjọ WHO Africa ti pàjàwìrì sọ wípé ìgbésẹ nlọ lọ́wọ́.

Láti ìgbà tí àrùn náà ti bù jáde ní ogúnjọ́ oṣù kẹsán, kòkòrò náà ti tàn káàkiri orílè-èdè náà tí ó sì ti fa ọwọ́ ètò ẹ̀kọ́…			"
316,Health,"
			Nàìjíríà yóò ṣagbátẹrù àpérò Ìyípadà PHC Ní ìlú Àbújá		. 
    
				Ìjọba Nàìjíríà nípasẹ̀ ilé-iṣẹ́ tó ń mójútó ìdàgbàsókè ètò ìlera alákọ́bẹ̀rẹ̀ (NPHCDA), ti ṣètò láti ṣagbátẹrù àpérò Ìtọ́jú Ìlera ìbẹ̀rẹ̀ pẹ̀pẹ̀.

Pataki Apero naa ni lati ṣe ifilọlẹ eto tuntun lati yi…			"
600,Nigeria,"
			Mínísítà yóò ṣojúu ààrẹ Bùhárí ní COP27 ní Egypt		. 
    
				Ààrẹ Nàìjíríà, Mùhámmádù Bùhárí ti  yan Mínísítà  àyíká, Ọ̀gbẹ́ni  Mohammed Abdullahi láti ṣojú rẹ̀ gẹ́gẹ́ bí adarí aṣojú Nàìjíríà sí àpèjọ àjọ ìṣọ̀kan àgbáyé.

Àpèjọ lórí ìyípadà ojú-ọjọ́…			"
562,Nigeria,"
			Ikú Paul Unongo Jẹ́ Àdáánù ńlá fún àwọn ẹkùn Àríwá àti fún Orílẹ̀-èdè Nàíjíríà – Àwọn ẹgbẹ́…		. 
    
				Wantaregh Paul Unongo, olórí àwọn Alàgbà Ariwa tẹ́lẹ̀ rí ti o tun ti ṣe igbákejì fun Aṣojú Yusuf Maitama Sule, Danmasanin Kano, ku ni ọjọ́ Ìṣẹ́gun, ọjọ́ kọkandinlọgbọn, Oṣù kọkanla, ọdún 2022 ni ìlú Jos, lẹhin tó ti saisan ọlọ́jọ́ pípẹ́.…			"
985,Nigeria,"
			Sénétọ̀ Ekwunife Sọ Fún Àwọn Olùdìbò Láti Wo Isẹ́ Tí Àwọn Olùdíje Ti Ṣe Sẹ́yìn Kí Wọ́n Tó Yàn Wọ́n…		. 
    
				 

Sénétọ̀ tó ń sojú agbègbè Àárín gbungybun Ìpínlè Anambra, Sénétọ̀ Uche Ekwunife ti pe ìpè fún àwọn olùdìbò láti ríi pé àkọsílẹ̀ ati iṣẹ ti àwọn olóṣèlú tó ń darí lọ́wọ́ ni wón lò láti tún yan àwọn akẹgbẹ́ wọn tuntun míràn sí ipò…			"
749,Nigeria,"
			Àwọn Ololufẹ Olùdijé Ààrẹ Ẹgbẹ́ Òṣèlú APC NÍ Ìpínlẹ̀ Ọ̀yọ́ Ṣé Iwọde Àtìlẹ́yìn Fún		. 
    
				Àìmọye àwọn alatilẹyìn fún olùdijé  ipò Ààrẹ Ẹgbẹ́ òṣèlú All Progressives Congress (APC) Asíwájú Bola Ahmed Tinubu, ṣé ìpolongo ìbó káàkiri ìgboro ìlú Ìbàdàn, olú ìlú ìpínlẹ̀ Ọ̀yọ́, fún àwọn olùdijé Ààrẹ Tinubu/Shettima níbí ìdìbò…			"
920,Sport,"
			Pẹ̀lú Omijé Kíkorò Ni Ikọ̀ Agbábọ́ọ̀lù Chelsea Fi Di Ẹrù Wọn Kúrò Nínú Ìdíje UEFA…		. 
    
				Bo tilẹ jẹ pe ikọ agbabọọlu Chelsea sa gbogbo ipa wọn lati ri pe wọn pegede fun ipele semi final ninu idije Champions league latari bi wọn se na ikọ Real Madrid Pẹlu ami ayo 3-2; ikọ Real madrid kọ kuna lati gba wọn jade ninu idije naa.…			"
228,Entertainment,"
			Nigerian Idol 2022 mú olùdíje méje tó gbégbá orókè		. 
    
				Níbi àṣeyẹ jíjákulẹ̀ Nigerian idol ọdún 2022 , akọrin bìnrin kan,tí orúkọ rẹ̀ ń jẹ́ Debby ti jákulẹ̀.

Nibi aṣeyẹ jijakulẹ  ni ọjọ aiku,ọjọ kẹtadin-logun,Oṣu Kẹrin, gbogbo awọn oludije ti wọn wa fun jijakulẹ jijadu lati maa ja…			"
10,Entertainment,"
			Olórin Nàìjíríà Tiwa Savage Di Aṣojú ilé-iṣẹ́ ẹ̀rọ ìbaraẹnisọ̀rọ̀ alágbẹ̀éká Tecno		. 
    
				Ògbóhùntarìgì Olórin Nàìjíríà, Tiwa Savage ti tọwọ́ bọ̀wé àdéhùn  pẹ̀lú ilé iṣẹ́ tẹlifóònù alágbèéká, Tecno.

Akọrin naa fi  si gbogbo awọn oju-opo ayelujara awujọ rẹ lati ṣe ikede oriire naa.



Ile-iṣẹ naa, ni ibẹrẹ ọsẹ to…			"
156,Africa,"
			Orílẹ̀-èdè Gambia Gbá Àwọn Sójà Ológun Mú Lórí Ẹ̀sùn Ìdìtẹ̀gbàjọba		. 
    
				 

Àwọn ẹ̀ṣọ́ aláàbò ti Orílẹ̀-èdè Gambia ti gbá àwọn ológun méjì mú tí wọ́n funra sí wípé wọ́n lọ́wọ́ nínú Ìdìtẹ̀gbàjọba ààrẹ 
Adama Barrow lọ́sẹ̀ tó kọjá.

Àwọn méjì náà tí wọ́n kò tí dárúkọ wọn ní wón gbámú ní ọjọ́ ajé.

Ní…			"
684,Nigeria,"
			Ìpànìyàn: Ààrẹ Orílẹ̀-èdè Nàìjíríà Kẹdun Pẹ̀lú Ìjọba Ìpínlẹ̀ Benue		. 
    
				Ààrẹ Muhammadu Buhari tí bú ẹnu àtẹ lù ikọlù tó ṣẹṣẹ wáyé ní ìpínlẹ̀ Benue.

 Nínú ọrọ rẹ̀, Ààrẹ sọ pé kò sí itẹwọgbà fún ẹnikẹ́ni láti gbà ẹmi ẹnìkejì yálà darandaran ní tàbí àgbẹ̀. 

 “Ẹnikẹ́ni kò gbọ́dọ̀ kọlù ẹnikẹ́jì nítorí ọ̀nà…			"
13,World,"
			Àwọn Òṣìṣẹ́ Ìrànlọ́wọ́ Tó Ní Idẹna Láti Kúrò Ní Tigray Ethiopia Tí Gbà Òmìnìra		. 
    
				Àwọn òṣìṣẹ́ ìrànlọ́wọ́ UN ní àgbègbè Ethiopia tó ni ìdènà láti jáde ní Tigray nigbati ìjà bẹ sílẹ̀, tí gbà òmìnìra lẹyìn ọsẹ púpọ̀ ní ìpamọ́. 

 Ọkàn nínú àwọn olórí ni UN Martin Griffiths sọ lórí ẹrọ ayélujára rẹ pé “àwọn òṣìṣẹ́ náà ní…			"
718,Nigeria,"
			Egbé Oníròyìn Ìpínlẹ̀ Anambra Ṣe Ìpàdé  Pẹ̀lú Àwọn Ọ̀dọ́		. 
    
				Egbé Oníròyìn Ìpínlẹ̀ Anambra pẹlú ìbáṣepọ̀ ilé iṣé amóhùnmáwòrán tí ilé Áfríkà ṣe ìpàdé pẹlú àwọn ọ̀dọ́.

Ìpàdé yìí tí àkọ́lé rẹ jẹ ""Ìpè fún Ikópa tó dán-mọ́rán àti Idàgbasókè ọ̀dọ́"" w'áyé gbọgán oníròyìn Godwin Ezeemo ni Akwa.

Alága…			"
58,Africa,"
			Àwọn ọmọ orílẹ̀-èdè Ethiopia ṣayẹye ọdún kérésìmesì		. 
    
				Àwọn ọmọ orílẹ̀-èdè Ethiopia yóò ṣe ayẹyẹ ọjọ́ ìbí Jésù Kírísítì lónìí,Ọjọ́bọ̀,ọjọ́ keje,oṣù kínní ọdún 2023.

Wọ́n ń pe Kérésìmesì ní Ganna (tàbí Genna) ní Ethiopia, tí wọ́n sì máa ń ṣe àjọyọ̀ rẹ̀ ní…			"
67,Entertainment,"
			AFCON 2021: Ikọ̀ agbábọ́ọ̀lù Super Eagles bẹ̀rẹ̀ ìgbaradi ni pẹrẹu: Àwọn Agbábọ́ọ̀lù…		. 
    
				Àwọn agbabọọlu ti o ti de niwọnyii:   Francis Uzoho (AC Omonia, Cyprus); John Noble (Enyimba FC); Daniel Akpeyi (Kaizer Chiefs, South Africa); Maduka Okoye (Sparta Rotterdam, Netherlands), Chidozie Awaziem (Alanyaspor FC, Turkey); Kenneth…			"
278,Health,"
			Orílẹ̀-èdè Ghana ti ní ọ̀ràn kòkòrò apànìyàn Marburg fún ìgbà àkọ́kọ́		. 
    
				Orílè-èdè Ghana ti ní àwọn ènìyàn méjì tó ti ní kòkòrò apànìyàn Marburg,àjàkálẹ̀ ààrùn tí ó farajọ kòkòrò tó ń faa Ebola.

Ajọ Agbaye to n mojuto eto  Ilera (WHO) ,ṣe afihan eyi ninu ọrọ kan ni Ojobo,o sọ…			"
741,Nigeria,"
			Omí yalé: Orílẹ̀-èdè Japan fi ìkíni ìbánikẹ́dùn ránṣẹ́ sí Orílẹ̀-èdè Nàìjíríà.		. 
    
				Olórí Orílẹ̀-èdè Japan Fumio Kishida tí fi ìkíni ìbánikẹ́dùn ránṣẹ́ sí Ààrẹ Muhammadu Buhari lẹyìn iṣẹlẹ omiyale nla tó pa ọpọlọpọ ènìyàn tí o si ba òpòlopò dúkìá tó tó miliọnu jẹ

Nínú ifiranṣẹ rẹ ti o jade ni Ọjọ́bọ̀, Olórí Orílẹ̀-èdè…			"
165,Sport,"
			AFCON 2021: Ikọ̀ Super Eagles Na Sudan Bí Asọ Òkè Pẹ̀lú Àmì Ayò 3-1		. 
    
				Ní wàràǹsesà tí ìfẹsẹ̀wọnsẹ̀ náà ti bẹ̀rẹ̀ ni Super Eagles ti dáná sínú ààwọ̀n Sudan. Samuel Chukwueze, Taiwo Awoniyi pẹ̀lú Moses Simon ló jẹ goal fún ikọ̀ Supe Eagles. 
Ikọ super Eagles ti sọ ara wọn da ẹru jẹjẹ ninu…			"
25,World,"
			Nàìjíríà Daro Ikú Gbajúgbajà Àgbábọ́ọ̀lù Pele		. 
    
				Ààrẹ Muhammadu Buhari tí dára pọ̀ mọ́ àwọn aṣáájú àgbáyé láti fi ìbànújẹ́ hàn lórí ikú gbajúgbajà agbabọ́ọ̀lù Brazil, Edson Arantes do Nascimento, tí a mọ̀ sí Pele tó kú ní ọjọ́bọ̀.

 Àgbábọ́ọ̀lù afẹsẹgba tó tóbi jùlọ́ ní àgbáyé tí kù…			"
814,World,"
			Orílè-èdè Cameroon Gbá Ọ̀mìn Pẹ̀lú Orílè-èdè Serbia.		. 
    
				Orílè-èdè Cameroon gbá ayò ọ̀mìn mẹ́ta sí mẹ́ta (3-3) ni ìsọ̀rí G pẹ̀lú orílè-èdè Serbia. nínú ìdíje ife ẹ̀yẹ àgbáyé 2022 tó ń lọ lọ́wọ́ ní pápá ìseré Al Janoub ní ìlú Al Wakrah, orílè-èdè Qatar.


Egbé agbábọ́ọ̀lù Indomitable Lions ti…			"
113,Nigeria,"
			Olùkọ́ Àgbà Kan Pè Fún Fífi Ẹ̀kọ́ Ìmọ̀ Àyíká Sínú Ètò Ìkọ́ni		. 
    
				Ọ̀jọ̀gbọ́n ní ẹka ìmọ̀ àyíká, ti ilé ìwe gíga Yunifásitì Ìlú Ilọrin, ààrin gbìngbìn Arewa Nàìjíríà, Ọ̀jọ̀gbọ́n Abdulraheem Yusuf sọ wípé, fún orílẹ̀ èdè wa láti yege, ìmọ̀ nípa àyíká ṣe pàtàkì ní ẹka…			"
155,Nigeria,"
			Inú Mi Kò Dun Bi Wọn Ṣe Pa Àwọn Ọmọ Orílẹ̀-èdè Nàìjíríà Ní Orílẹ̀-èdè Burkina Faso.: Ààrẹ Buhari		. 
    
				Ìròyìn tí kò dùn mọ ni nínú lo tó ààrẹ Muhammadu Buhari létí nípa àwọn àrin rin àjọ lọ sí ilé Mecca tí àwọn ẹni ìbí se ku pá pẹ̀lú ìbọn.

Ààrẹ fi ẹ̀dùn inú rẹ hàn gidigidi lórí iku wọn,o sí gbàdúrà fún ààbò àwọn tòkùn tó sí wà lóhùn.…			"
370,Health,"
			Ìjọba Ìpińlẹ̀ Èkó Ti Ààtaǹ Ìdalẹ̀nù Fún Ọjọ́ Méjì gbáko		. 
    
				Àjọ tó ń bójútó ètò ìdalẹ̀nù ní ìpińlẹ̀ Èkó ti pinnu láti ti ààtaǹto wa ni  Olusosun ní agbègbè Ọjọ́ta fun ọjọ́ méjì gbako, lati ọjọ́ kẹwà, oṣuń kokoǹlá, ọdun yii.

Ajọ naa gbé igbesẹ yii lati le se itọju ti o…			"
237,Entertainment,"
			Àgbà òṣèré Ṣọlá Ọnàyígà, di olóògbé		. 
    
				Òsèrébìnrin  tí gbogbo ènìyàn mọ̀ sí Ìrètí nínú eré olókìkí ọlọ́sẹ̀ẹ̀sẹ̀ ‘Fuji House of Commotion’ ti jáde láyé ní òwúrọ̀ kùtù,ọjọ́ Ajé, ojó kejìdín-lógún, osù keje, odún 2022.

Gbajugbaja oserebinrin yii…			"
170,Africa,"
			Àwọn ọlọ́pàá Kẹnya Mú àwọn tí wọ́n furasí mẹ́jọ kan lórí ìkọlù Lámù		. 
    
				Àwọn ọlọ́pàá Kẹnya ti mú ènìyàn mẹ́jọ tí ó níṣe pẹ̀lú ìkọlù ọjọ́ ajé ní agbègbè Lámù ní etíkùn Kẹnya, nínú èyítí  ènìyàn mẹ́fà pàdánù ẹ̀mí wọn, tí wọ́n sì jó ilé níná.

Awọn ọlọpa ti mu awọn mẹrin…			"
907,Sport,"
			Manchester United Ń Gbèrò Láti Fa Christian Eriksen Wá Sínú Ikọ̀ Wọn		. 
    
				Ikọ Manchester United n gbero lati fa Christian Eriksen wa sinu ikọ naa ki saa titun to bẹrẹ.

Amọ o, o seese ki ikọ Brentford taa mọlẹ sinu ikọ wọn. Manchester United nikan kọ lo nifẹsi Eriksen; ikọ Tottenham bakan naa yoo nifẹ lati gba…			"
246,Nigeria,"
			Ẹ kú Iṣẹ́ ribiribi ti ilé ìgbìmọ̀ aṣòfin- Ààrẹ Ilè Ìgbìmọ̀ aṣòfin		. 
    
				Ààrẹ ilé ìgbìmọ̀ aṣòfin orílẹ̀-èdè Nàìjíríà, Sẹ́nétọ̀ Ahmed Lawan sọ pé, ìgbìmọ̀ kẹsàn-án ti ṣe àwọn òfin tó fìdí múlẹ̀ jù lọ nílẹ̀ Áfíríkà.

 

Àwọn òfin náà gẹgẹbi ọrọ rẹ pẹ̀lú àwọn aṣòfin epo rọ̀bì, Ilé-iṣẹ́ àti Ofin gbogbogbo…			"
656,Business,"
			Ẹ̀ka Òfurufú Tí Orílẹ̀-èdè Nàìjíríà Wà Ni Ipò Kejì Tó Dára Jùlọ́ Làgbáyé Lẹyìn Àjàkálẹ̀ Àrùn…		. 
    
				Nàìjíríà wà ní ipò Kejì lẹyìn Columbia nínù Ìgbìmọ̀ apapọ ọkọ òfurufú àgbáyé lori atunto lẹyìn Covid-19.

Mínísítà fún Ọkọ Òfurufú, Alàgbà Hadi Sirika fí ìdí rẹ̀ múlẹ̀ nígbàtí o ń bá àwọn aṣòfin àpapọ orílẹ̀-èdè Nàìjíríà sọrọ ní Ọjọ́rú,…			"
94,World,"
			Àna ọmọbìnrin Ààrẹ Bùhárí Jáde Pẹ̀lú Ipò Kíní Ní Fáfitì Ní Ilẹ̀ Gẹ̀ẹ́sì		. 
    
				Àna ọmọbìnrin Ààrẹ Bùhárí, Mrs Zahra Bùhárí ti jáde pẹ̀lú Ipò Kíní ní Fáfitì kan ní ìlú ọba -UK.

Ó jáde pẹ̀lú ipò kínní nínú ìmọ̀ ẹ̀kọ́ Architectural Science.

Aya Ààrẹ, Aisha Buhari ló sọ eléyìí di mímọ lórí ẹ̀rọ ayélujára social…			"
28,Business,"
			Owó Tuntun yóò Mú Àgbéga Bá Ọrọ̀ Ajé Orílẹ̀ Èdè Nàìjíríà		. 
    
				Àjọ kan tí kìí se ti ìjọba tí ó ń rí sí ìdàgbàsókè àwùjọ àti ọrọ̀ ajé ti gbé òsùbà káre fún adarí ilé ìfowópamọ́ àpapọ̀ Nàìjíríà, Godwin Emefiele fún ìfiléde láti pààrọ̀ owó náírà 

 …			"
38,Africa,"
			Ilé-ẹjọ́ Ugandan tú olùfurasí méjì sílẹ̀ lórí títẹ ogunlọ́gọ̀ àwọn ènìyàn pa		. 
    
				Ní Uganda, olùgbéga ayẹyẹ alẹ́ ọjọ́ ọdún tuntun kọ̀la àti olóòtú àpéjọ náà farahàn ní ilé ẹjọ́.

Wọ́n tú wọn sílẹ̀ lẹ́yìn ìgbẹ́jọ́ ilé-ejọ́ Makindye

Olùgbéga Abby Musinguzi àti MC Elvis Francis Juuko , ni wọ́n ka…			"
55,Africa,"
			Àwọn Olùṣàkóso Ibo DRC Congo Tí Polóńgo Ìdìbò Ààrẹ		. 
    
				 

Àwọn Olùṣàkóso Ibo ni DRC Congo tì kéde Ogúnjọ Oṣù Kejìlá ọdún tí ó ń bọ̀ fún èéto ìdìbò Ààrẹ.

 

 

Félix Tshisekedi tì ó gbà ìjọba lọ́wọ́ Joseph Kabila pẹ̀lú ipá ní ọdún 2019 tì sọ Èróńgbá re láti gbegba fún ipò…			"
21,Entertainment,"
			Àwọn olùdíje mẹ́tàdín-lógójì ti yege fún ìdíje ọmọbìnrin tí ó lẹ́wà jùlọ ní…		. 
    
				Àwọn olùdíje mẹ́tàdín-lógójì ti yege fún ipele ìkẹyìn ti ẹ̀dà ẹlẹ́ẹ̀kẹrìnlé-lọ́gbọ̀n ìdíjè ọmọbìnrin tí ó lẹ́wà jùlọ ní Nàìjíríà (MBGN).

Aarẹ, ẹgbẹ Silverbird, Guy Murray-Bruce ṣafihan eyi fun awọn akọroyin ni…			"
945,Sport,"
			Nigeria vs Sudan: Ikọ Super Eagles Nílò Láti Borí Ikọ̀ Sudan Láti Kógojá Sí Ipele Tó…		. 
    
				Ikọ̀ agbábọ́ọ̀lù Super Eagles Nàìjíríà àti Ikọ̀ Sudan yóo  máa fẹsẹ̀ sínú sòkòtò kan lóòní ọjọ́ Àbámẹ́ta, ní déédé agogo márùn-ún ìrọ̀lẹ́, ní pápá ìṣiré Stade Roumdé Adijia tó wà ní ìlú Garoua…			"
218,Entertainment,"
			Ààrùn Còrónà Ti Bẹ́ Sílẹ̀ Nínú Ikọ̀ Tottenham		. 
    
				Ìgbáradì  ikọ̀ agbábọ́ọ̀lù Tottenham fún àwọn ìfẹsẹ̀wọnsẹ̀ tí wọ́n ní ní àsìkò Kérésìmesì ti forí sópón nítorí ìbẹ́sílè ààrùn coronavirus nínú ikọ̀ náà.

Ọpọlọpọ agbabọọlu pẹlu osisẹ wọn ni esi ayẹwo wọn…			"
447,World,"
			Ọ̀jọ̀gbọ̀n Ibrahim Abubakar di adarí  tuntun Fafiti, ilu London,University College, London (UCL)		. 
    
				Ààrẹ Muhammadu Buhari ti kí Ọ̀jọ̀gbọ̀n Ibrahim Abubakar, onímọ̀ àgbáyé nínú  àjàkálẹ̀ àarun  kú orí- re lóri bí wọ́n se yàn án gẹ́gẹ́ bíi adarí  tuntun ti Ile-ẹkọ giga Fafiti, ilu London,University College, London (UCL)…			"
458,Nigeria,"
			Orílẹ̀ Èdè Nigeria Àti India Gbé Ìgbésẹ̀ Akin Láti Korò Ojú Sí Gbígbé Oògùn Olóró		. 
    
				Ìjọba orílẹ̀ èdè Nigeria àti India ti fi ìmọ̀ sọ̀kan láti gbógun ti gbígbé àti lílò oògùn olóró, àti láti fún àwọn ẹ̀ṣọ́ tí ó  ń gbógun ti lílo oògùn olóró náà, Nigeria Drug Law Enforcement Agency, NDLEA ní…			"
963,Sport,"
			VON Pẹ̀lú Àwọn ilé-Isẹ́ Oníròyìn Míràn Kópa Nínú Ìdíje SWAN		. 
    
				Ní pápá ìseré M.K.O Abiola ni àwọn ilé-isé oníròyìn ti kópa nínú ìdíje eré bóòlù aláfẹsẹ̀gbá ti SWAN ní ìlú Abuja.
Awọn ile-isẹ oniroyin to kopa ninu idije naa ni Voice of Nigeria (VON), The Nigerian Televison…			"
20,Sport,"
			Ìdíje Elẹ́yin Lórí Tábìlì: Adégòkè Borí Nínú Ìdíje Tí A Fi Sọrí Thomas-Ọkọ́ya		. 
    
				 

Agbábọ́ọ̀lù ẹlẹ́yin lórí tábìlì, Muiz Adégòkè ti já ewé Olúbori ní ìdíje ẹlẹ́kẹrìnléláàdọ́ọ̀ta ti Mọladé Ọkọ́ya-Thomas Table Tennis Championships tó wáyé nínú gbọ̀ngan
Molade Okoya Thomas ní pápá Teslim, ìlú Eko.

 …			"
103,Nigeria,"
			Ààrẹ Bùhárí kí àgbà òṣèlú APC, Àkàndé kú ayẹyẹ ọdún kẹrìnlé-lọ́gọ́rin		. 
    
				Ààrẹ Mùhámmádù Bùhárí ti kí gómìnà ìpínlẹ̀ Ọ̀ṣun tẹ́lẹ̀,Olóyè Bísí Àkàndé,alága àpapọ̀  ẹgbẹ́ All Progressives Congress,APC,kú oríire ayẹyẹ ọdún kẹrìnle-lọ́gọ́ta,ó ṣàpèjúwe rẹ̀ gẹ́gẹ́ bí àgbà ìlú…			"
28,Africa,"
			Abẹ́rẹ́ Èbólà Dé Sí Uganda Fún Ìdánrawò		. 
    
				 

Orílẹ̀-èdè Uganda ti ri ẹgbẹ̀fà abẹ́rẹ́ Èbólà gba fún ìdánrawò tí Sudan strain ti Èbólà.

 

Ìròyìn rò pé, méjilélógóje ti Sudan strain ti Èbólà ti wà, maírùnléládọ̀ta ènìyàn ti jẹ́ ọlọ́rùn ní ìpè nígbàtí wọ́n ti kéde…			"
547,Sport,"
			2023 U20 AFCON: Ẹgbẹ́ Agbábọ́ọ̀lù Flying Eagles Yóò Ní Ìpàgọ́ Ìgbáradì Ní Òkè-òkun Ní Oṣù Kínní		. 
    
				 

Ẹgbẹ́ Agbábọ́ọ̀lù Flying Eagles yóò ni Ipagọ́ Ìgbáradì ní Òkè-òkun bẹ̀rẹ̀ ní ìparí oṣù kínní ọdún yìí látàrí ìdíje 2023 U20 AFCON.

 

Eléyìí di mímọ̀ láti ẹnu akọ́ni-mọ̀ọ́gbá wọn- Ladan Bosso. Ó sọ wípé NFF fẹ́ ní ìpàgọ́…			"
848,Sport,"
			CAFCC: Kwara United Dìgbòlu RS Berkane Ní Ayò 3-1 Ní Ìlú Èkó		. 
    
				Cheick Ouattara tí RS Berkane ló gbà ayo àkọkọ́ wọlé ní iṣẹju keje nínú ifẹsẹwọnṣe, ṣùgbọ́n Kwara United f'akọyọ ni ọjọ́ Àìkú, ní Gbagede Mobolaji Johnson, tí wọ́n sì nà RS Berkane 3-1 ní Ìpele Kínní, tí 2022/2023 TotalEnergies CAF…			"
290,Health,"
			Ibà Lassa: Onísègùn ń pè fún àfikún Àwọn olùyẹ̀wò Ìlera Àyíká		. 
    
				Onísègùn ìlera tìjọba, Ọ̀jọ̀gbọ́n Tanímọ̀la Àkàndé, ti rọ  ìjọba ní gbogbo ìpele láti gba àwọn olùyẹ̀wò ìlera àyíká kún àwọn tó wà nílẹ̀ lọ́wọ́  láti dín ìtànkálẹ̀ àrùn ibà Lassa kù láwùjọ.

Aarẹ…			"
